USB2G13063_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		
937.06	100.83	937.06	91.22	937.06	92.5	937.06	96	937.06	100.28	937.06	95.17	
937.36	94.83	937.36	93.22	937.36	95.5	937.36	101	937.36	106.28	937.36	98.17	
937.66	98.83	937.66	86.22	937.66	92.5	937.66	101	937.66	99.28	937.66	92.17	
937.96	85.83	937.96	84.22	937.96	88.5	937.96	89	937.96	94.28	937.96	92.17	
938.26	86.83	938.26	90.22	938.26	87.5	938.26	95	938.26	99.28	938.26	91.17	
938.56	89.83	938.56	88.22	938.56	89.5	938.56	88	938.56	98.28	938.56	89.17	
938.86	83.83	938.86	88.22	938.86	87.5	938.86	92	938.86	91.28	938.86	90.17	
939.159	85.83	939.159	83.22	939.159	84.5	939.159	85	939.159	85.28	939.159	89.17	
939.459	79.83	939.459	89.22	939.459	84.5	939.459	82	939.459	89.28	939.459	83.17	
939.759	81.83	939.759	74.22	939.759	81.5	939.759	81	939.759	81.28	939.759	74.17	
940.058	79.83	940.058	79.22	940.058	81.5	940.058	83	940.058	74.28	940.058	76.17	
940.358	78.83	940.358	70.22	940.358	81.5	940.358	83	940.358	82.28	940.358	75.17	
940.657	71.83	940.657	74.22	940.657	84.5	940.657	71	940.657	77.28	940.657	77.17	
940.957	76.83	940.957	79.22	940.957	79.5	940.957	74	940.957	82.28	940.957	74.17	
941.256	72.83	941.256	66.22	941.256	77.5	941.256	75	941.256	72.28	941.256	77.17	
941.555	72.83	941.555	73.22	941.555	72.5	941.555	74	941.555	76.28	941.555	72.17	
941.855	71.83	941.855	71.22	941.855	72.5	941.855	68	941.855	77.28	941.855	75.17	
942.154	70.83	942.154	68.22	942.154	76.5	942.154	74	942.154	79.28	942.154	67.17	
942.453	72.83	942.453	74.22	942.453	72.5	942.453	81	942.453	78.28	942.453	72.17	
942.752	74.83	942.752	74.22	942.752	72.5	942.752	79	942.752	80.28	942.752	65.17	
943.051	77.83	943.051	70.22	943.051	74.5	943.051	77	943.051	79.28	943.051	75.17	
943.35	71.83	943.35	76.22	943.35	76.5	943.35	72	943.35	73.28	943.35	70.17	
943.649	70.83	943.649	74.22	943.649	69.5	943.649	69	943.649	76.28	943.649	65.17	
943.948	67.83	943.948	69.22	943.948	73.5	943.948	78	943.948	76.28	943.948	66.17	
944.247	66.83	944.247	77.22	944.247	75.5	944.247	71	944.247	78.28	944.247	70.17	
944.546	70.83	944.546	69.22	944.546	74.5	944.546	80	944.546	76.28	944.546	70.17	
944.844	73.83	944.844	73.22	944.844	73.5	944.844	73	944.844	81.28	944.844	70.17	
945.143	70.83	945.143	73.22	945.143	69.5	945.143	74	945.143	80.28	945.143	74.17	
945.442	64.83	945.442	69.22	945.442	72.5	945.442	71	945.442	76.28	945.442	71.17	
945.74	64.83	945.74	71.22	945.74	73.5	945.74	77	945.74	74.28	945.74	69.17	
946.039	70.83	946.039	70.22	946.039	70.5	946.039	73	946.039	72.28	946.039	75.17	
946.338	70.83	946.338	67.22	946.338	73.5	946.338	82	946.338	76.28	946.338	74.17	
946.636	72.83	946.636	68.22	946.636	73.5	946.636	72	946.636	80.28	946.636	74.17	
946.934	72.83	946.934	70.22	946.934	72.5	946.934	75	946.934	76.28	946.934	71.17	
947.233	73.83	947.233	74.22	947.233	75.5	947.233	72	947.233	71.28	947.233	69.17	
947.531	70.83	947.531	76.22	947.531	75.5	947.531	77	947.531	76.28	947.531	73.17	
947.829	69.83	947.829	72.22	947.829	70.5	947.829	74	947.829	80.28	947.829	74.17	
948.127	75.83	948.127	73.22	948.127	72.5	948.127	75	948.127	74.28	948.127	74.17	
948.426	74.83	948.426	72.22	948.426	78.5	948.426	76	948.426	77.28	948.426	72.17	
948.724	76.83	948.724	78.22	948.724	75.5	948.724	77	948.724	80.28	948.724	65.17	
949.022	72.83	949.022	71.22	949.022	76.5	949.022	73	949.022	78.28	949.022	72.17	
949.32	77.83	949.32	73.22	949.32	78.5	949.32	70	949.32	76.28	949.32	72.17	
949.618	77.83	949.618	77.22	949.618	77.5	949.618	74	949.618	77.28	949.618	71.17	
949.915	70.83	949.915	81.22	949.915	76.5	949.915	71	949.915	84.28	949.915	76.17	
950.213	70.83	950.213	71.22	950.213	77.5	950.213	75	950.213	79.28	950.213	76.17	
950.511	73.83	950.511	72.22	950.511	76.5	950.511	79	950.511	83.28	950.511	73.17	
950.809	72.83	950.809	70.22	950.809	75.5	950.809	72	950.809	78.28	950.809	78.17	
951.106	78.83	951.106	76.22	951.106	75.5	951.106	75	951.106	78.28	951.106	76.17	
951.404	76.83	951.404	72.22	951.404	77.5	951.404	77	951.404	78.28	951.404	77.17	
951.702	74.83	951.702	74.22	951.702	75.5	951.702	76	951.702	75.28	951.702	78.17	
951.999	75.83	951.999	78.22	951.999	82.5	951.999	75	951.999	82.28	951.999	73.17	
952.297	70.83	952.297	74.22	952.297	77.5	952.297	71	952.297	77.28	952.297	76.17	
952.594	77.83	952.594	77.22	952.594	82.5	952.594	78	952.594	82.28	952.594	71.17	
952.891	78.83	952.891	73.22	952.891	75.5	952.891	73	952.891	78.28	952.891	70.17	
953.189	76.83	953.189	77.22	953.189	82.5	953.189	81	953.189	79.28	953.189	73.17	
953.486	72.83	953.486	75.22	953.486	79.5	953.486	80	953.486	78.28	953.486	73.17	
953.783	78.83	953.783	77.22	953.783	79.5	953.783	81	953.783	77.28	953.783	72.17	
954.08	79.83	954.08	73.22	954.08	71.5	954.08	75	954.08	78.28	954.08	74.17	
954.377	72.83	954.377	76.22	954.377	80.5	954.377	78	954.377	84.28	954.377	77.17	
954.674	81.83	954.674	79.22	954.674	81.5	954.674	76	954.674	84.28	954.674	78.17	
954.971	77.83	954.971	71.22	954.971	79.5	954.971	74	954.971	82.28	954.971	77.17	
955.268	81.83	955.268	79.22	955.268	79.5	955.268	81	955.268	89.28	955.268	81.17	
955.565	83.83	955.565	82.22	955.565	79.5	955.565	78	955.565	86.28	955.565	78.17	
955.862	74.83	955.862	73.22	955.862	80.5	955.862	78	955.862	83.28	955.862	77.17	
956.159	75.83	956.159	81.22	956.159	81.5	956.159	78	956.159	79.28	956.159	82.17	
956.456	78.83	956.456	80.22	956.456	81.5	956.456	79	956.456	85.28	956.456	79.17	
956.752	73.83	956.752	80.22	956.752	82.5	956.752	80	956.752	77.28	956.752	77.17	
957.049	79.83	957.049	80.22	957.049	81.5	957.049	86	957.049	80.28	957.049	79.17	
957.346	79.83	957.346	80.22	957.346	84.5	957.346	87	957.346	81.28	957.346	81.17	
957.642	78.83	957.642	74.22	957.642	85.5	957.642	72	957.642	85.28	957.642	84.17	
957.939	79.83	957.939	82.22	957.939	78.5	957.939	79	957.939	80.28	957.939	79.17	
958.235	84.83	958.235	73.22	958.235	84.5	958.235	85	958.235	87.28	958.235	75.17	
958.531	80.83	958.531	84.22	958.531	89.5	958.531	85	958.531	84.28	958.531	82.17	
958.828	81.83	958.828	75.22	958.828	79.5	958.828	78	958.828	86.28	958.828	80.17	
959.124	79.83	959.124	79.22	959.124	80.5	959.124	79	959.124	82.28	959.124	81.17	
959.42	74.83	959.42	78.22	959.42	80.5	959.42	80	959.42	85.28	959.42	80.17	
959.716	75.83	959.716	81.22	959.716	78.5	959.716	78	959.716	78.28	959.716	82.17	
960.012	79.83	960.012	81.22	960.012	75.5	960.012	82	960.012	82.28	960.012	79.17	
960.309	86.83	960.309	80.22	960.309	77.5	960.309	80	960.309	80.28	960.309	82.17	
960.605	81.83	960.605	78.22	960.605	75.5	960.605	78	960.605	81.28	960.605	80.17	
960.901	76.83	960.901	80.22	960.901	72.5	960.901	79	960.901	80.28	960.901	77.17	
961.196	75.83	961.196	78.22	961.196	80.5	961.196	80	961.196	82.28	961.196	76.17	
961.492	76.83	961.492	74.22	961.492	75.5	961.492	78	961.492	84.28	961.492	81.17	
961.788	82.83	961.788	79.22	961.788	78.5	961.788	81	961.788	85.28	961.788	74.17	
962.084	82.83	962.084	75.22	962.084	79.5	962.084	76	962.084	85.28	962.084	77.17	
962.38	72.83	962.38	79.22	962.38	74.5	962.38	79	962.38	80.28	962.38	74.17	
962.675	74.83	962.675	79.22	962.675	73.5	962.675	80	962.675	76.28	962.675	80.17	
962.971	78.83	962.971	78.22	962.971	76.5	962.971	81	962.971	87.28	962.971	84.17	
963.266	78.83	963.266	76.22	963.266	77.5	963.266	78	963.266	85.28	963.266	79.17	
963.562	76.83	963.562	79.22	963.562	78.5	963.562	74	963.562	81.28	963.562	77.17	
963.857	80.83	963.857	79.22	963.857	86.5	963.857	76	963.857	88.28	963.857	77.17	
964.153	77.83	964.153	83.22	964.153	80.5	964.153	80	964.153	80.28	964.153	79.17	
964.448	76.83	964.448	73.22	964.448	72.5	964.448	78	964.448	80.28	964.448	77.17	
964.743	82.83	964.743	73.22	964.743	70.5	964.743	72	964.743	80.28	964.743	75.17	
965.038	69.83	965.038	65.22	965.038	80.5	965.038	77	965.038	79.28	965.038	79.17	
965.334	82.83	965.334	76.22	965.334	79.5	965.334	92	965.334	84.28	965.334	76.17	
965.629	79.83	965.629	75.22	965.629	71.5	965.629	79	965.629	79.28	965.629	76.17	
965.924	76.83	965.924	71.22	965.924	73.5	965.924	80	965.924	77.28	965.924	78.17	
966.219	76.83	966.219	75.22	966.219	77.5	966.219	74	966.219	83.28	966.219	70.17	
966.514	73.83	966.514	74.22	966.514	72.5	966.514	78	966.514	83.28	966.514	80.17	
966.809	75.83	966.809	70.22	966.809	79.5	966.809	74	966.809	75.28	966.809	74.17	
967.104	73.83	967.104	71.22	967.104	75.5	967.104	75	967.104	85.28	967.104	79.17	
967.398	75.83	967.398	79.22	967.398	79.5	967.398	77	967.398	81.28	967.398	81.17	
967.693	75.83	967.693	75.22	967.693	75.5	967.693	78	967.693	76.28	967.693	78.17	
967.988	74.83	967.988	74.22	967.988	77.5	967.988	71	967.988	79.28	967.988	71.17	
968.283	69.83	968.283	74.22	968.283	72.5	968.283	69	968.283	79.28	968.283	80.17	
968.577	80.83	968.577	69.22	968.577	76.5	968.577	75	968.577	80.28	968.577	71.17	
968.872	77.83	968.872	72.22	968.872	70.5	968.872	70	968.872	77.28	968.872	75.17	
969.166	72.83	969.166	65.22	969.166	73.5	969.166	73	969.166	72.28	969.166	76.17	
969.461	71.83	969.461	73.22	969.461	72.5	969.461	75	969.461	81.28	969.461	75.17	
969.755	70.83	969.755	76.22	969.755	74.5	969.755	73	969.755	81.28	969.755	74.17	
970.049	69.83	970.049	71.22	970.049	70.5	970.049	73	970.049	77.28	970.049	75.17	
970.344	70.83	970.344	73.22	970.344	76.5	970.344	74	970.344	78.28	970.344	68.17	
970.638	71.83	970.638	69.22	970.638	77.5	970.638	78	970.638	74.28	970.638	70.17	
970.932	74.83	970.932	71.22	970.932	70.5	970.932	68	970.932	77.28	970.932	72.17	
971.226	71.83	971.226	73.22	971.226	73.5	971.226	70	971.226	78.28	971.226	69.17	
971.52	66.83	971.52	68.22	971.52	71.5	971.52	76	971.52	77.28	971.52	69.17	
971.814	64.83	971.814	77.22	971.814	67.5	971.814	75	971.814	79.28	971.814	73.17	
972.108	64.83	972.108	75.22	972.108	66.5	972.108	70	972.108	68.28	972.108	68.17	
972.402	66.83	972.402	71.22	972.402	76.5	972.402	72	972.402	74.28	972.402	70.17	
972.696	66.83	972.696	73.22	972.696	67.5	972.696	67	972.696	69.28	972.696	72.17	
972.99	77.83	972.99	68.22	972.99	73.5	972.99	68	972.99	75.28	972.99	68.17	
973.284	66.83	973.284	72.22	973.284	69.5	973.284	65	973.284	73.28	973.284	71.17	
973.577	67.83	973.577	68.22	973.577	62.5	973.577	64	973.577	72.28	973.577	69.17	
973.871	67.83	973.871	67.22	973.871	71.5	973.871	71	973.871	67.28	973.871	70.17	
974.164	66.83	974.164	71.22	974.164	66.5	974.164	70	974.164	72.28	974.164	69.17	
974.458	64.83	974.458	61.22	974.458	69.5	974.458	67	974.458	69.28	974.458	65.17	
974.752	65.83	974.752	66.22	974.752	65.5	974.752	75	974.752	68.28	974.752	66.17	
975.045	65.83	975.045	68.22	975.045	66.5	975.045	69	975.045	67.28	975.045	70.17	
975.338	66.83	975.338	64.22	975.338	62.5	975.338	69	975.338	71.28	975.338	64.17	
975.632	64.83	975.632	65.22	975.632	62.5	975.632	71	975.632	68.28	975.632	64.17	
975.925	64.83	975.925	63.22	975.925	71.5	975.925	66	975.925	68.28	975.925	63.17	
976.218	66.83	976.218	65.22	976.218	64.5	976.218	72	976.218	71.28	976.218	68.17	
976.511	62.83	976.511	71.22	976.511	67.5	976.511	67	976.511	62.28	976.511	64.17	
976.805	62.83	976.805	62.22	976.805	65.5	976.805	64	976.805	69.28	976.805	57.17	
977.098	60.83	977.098	67.22	977.098	70.5	977.098	68	977.098	75.28	977.098	67.17	
977.391	60.83	977.391	63.22	977.391	60.5	977.391	65	977.391	66.28	977.391	63.17	
977.684	58.83	977.684	64.22	977.684	68.5	977.684	67	977.684	69.28	977.684	72.17	
977.976	67.83	977.976	60.22	977.976	65.5	977.976	66	977.976	72.28	977.976	65.17	
978.269	66.83	978.269	68.22	978.269	68.5	978.269	64	978.269	66.28	978.269	67.17	
978.562	61.83	978.562	66.22	978.562	64.5	978.562	65	978.562	69.28	978.562	63.17	
978.855	64.83	978.855	66.22	978.855	61.5	978.855	68	978.855	66.28	978.855	61.17	
979.148	64.83	979.148	61.22	979.148	62.5	979.148	59	979.148	66.28	979.148	65.17	
979.44	58.83	979.44	57.22	979.44	63.5	979.44	70	979.44	61.28	979.44	56.17	
979.733	63.83	979.733	64.22	979.733	64.5	979.733	58	979.733	66.28	979.733	65.17	
980.025	60.83	980.025	58.22	980.025	59.5	980.025	63	980.025	67.28	980.025	63.17	
980.318	60.83	980.318	62.22	980.318	60.5	980.318	58	980.318	69.28	980.318	64.17	
980.61	60.83	980.61	59.22	980.61	63.5	980.61	58	980.61	67.28	980.61	61.17	
980.903	61.83	980.903	66.22	980.903	61.5	980.903	64	980.903	60.28	980.903	61.17	
981.195	65.83	981.195	63.22	981.195	58.5	981.195	61	981.195	61.28	981.195	61.17	
981.487	62.83	981.487	61.22	981.487	58.5	981.487	61	981.487	71.28	981.487	61.17	
981.78	59.83	981.78	60.22	981.78	57.5	981.78	64	981.78	66.28	981.78	58.17	
982.072	60.83	982.072	65.22	982.072	55.5	982.072	63	982.072	63.28	982.072	58.17	
982.364	62.83	982.364	63.22	982.364	64.5	982.364	64	982.364	64.28	982.364	64.17	
982.656	55.83	982.656	55.22	982.656	59.5	982.656	59	982.656	61.28	982.656	55.17	
982.948	58.83	982.948	58.22	982.948	65.5	982.948	55	982.948	65.28	982.948	62.17	
983.24	58.83	983.24	64.22	983.24	55.5	983.24	62	983.24	64.28	983.24	59.17	
983.532	54.83	983.532	60.22	983.532	55.5	983.532	60	983.532	59.28	983.532	60.17	
983.824	59.83	983.824	57.22	983.824	58.5	983.824	59	983.824	61.28	983.824	57.17	
984.115	60.83	984.115	55.22	984.115	63.5	984.115	60	984.115	60.28	984.115	65.17	
984.407	59.83	984.407	56.22	984.407	56.5	984.407	54	984.407	61.28	984.407	56.17	
984.699	52.83	984.699	58.22	984.699	51.5	984.699	63	984.699	58.28	984.699	56.17	
984.99	51.83	984.99	55.22	984.99	49.5	984.99	59	984.99	62.28	984.99	54.17	
985.282	55.83	985.282	53.22	985.282	53.5	985.282	54	985.282	58.28	985.282	57.17	
985.574	58.83	985.574	54.22	985.574	59.5	985.574	52	985.574	56.28	985.574	55.17	
985.865	54.83	985.865	59.22	985.865	54.5	985.865	56	985.865	56.28	985.865	57.17	
986.156	58.83	986.156	52.22	986.156	53.5	986.156	55	986.156	54.28	986.156	58.17	
986.448	53.83	986.448	55.22	986.448	53.5	986.448	55	986.448	54.28	986.448	48.17	
986.739	53.83	986.739	57.22	986.739	54.5	986.739	57	986.739	57.28	986.739	57.17	
987.03	55.83	987.03	56.22	987.03	53.5	987.03	53	987.03	55.28	987.03	56.17	
987.322	51.83	987.322	51.22	987.322	49.5	987.322	54	987.322	57.28	987.322	50.17	
987.613	52.83	987.613	50.22	987.613	51.5	987.613	58	987.613	54.28	987.613	50.17	
987.904	53.83	987.904	52.22	987.904	51.5	987.904	57	987.904	57.28	987.904	52.17	
988.195	52.83	988.195	59.22	988.195	49.5	988.195	54	988.195	54.28	988.195	48.17	
988.486	50.83	988.486	54.22	988.486	57.5	988.486	55	988.486	54.28	988.486	49.17	
988.777	52.83	988.777	54.22	988.777	50.5	988.777	50	988.777	54.28	988.777	52.17	
989.068	51.83	989.068	50.22	989.068	48.5	989.068	57	989.068	50.28	989.068	51.17	
989.359	44.83	989.359	51.22	989.359	51.5	989.359	53	989.359	54.28	989.359	56.17	
989.649	48.83	989.649	49.22	989.649	47.5	989.649	48	989.649	52.28	989.649	47.17	
989.94	47.83	989.94	49.22	989.94	51.5	989.94	50	989.94	49.28	989.94	56.17	
990.231	49.83	990.231	50.22	990.231	53.5	990.231	52	990.231	56.28	990.231	49.17	
990.521	51.83	990.521	54.22	990.521	46.5	990.521	52	990.521	49.28	990.521	52.17	
990.812	47.83	990.812	48.22	990.812	48.5	990.812	53	990.812	49.28	990.812	52.17	
991.103	47.83	991.103	50.22	991.103	46.5	991.103	52	991.103	52.28	991.103	48.17	
991.393	47.83	991.393	51.22	991.393	47.5	991.393	52	991.393	54.28	991.393	43.17	
991.683	51.83	991.683	47.22	991.683	50.5	991.683	52	991.683	49.28	991.683	49.17	
991.974	49.83	991.974	50.22	991.974	48.5	991.974	51	991.974	53.28	991.974	46.17	
992.264	49.83	992.264	44.22	992.264	48.5	992.264	48	992.264	51.28	992.264	54.17	
992.554	44.83	992.554	47.22	992.554	46.5	992.554	50	992.554	55.28	992.554	46.17	
992.845	46.83	992.845	50.22	992.845	51.5	992.845	48	992.845	48.28	992.845	45.17	
993.135	51.83	993.135	44.22	993.135	52.5	993.135	50	993.135	53.28	993.135	48.17	
993.425	51.83	993.425	48.22	993.425	46.5	993.425	52	993.425	50.28	993.425	48.17	
993.715	50.83	993.715	52.22	993.715	39.5	993.715	53	993.715	49.28	993.715	46.17	
994.005	50.83	994.005	49.22	994.005	48.5	994.005	51	994.005	54.28	994.005	54.17	
994.295	43.83	994.295	47.22	994.295	45.5	994.295	52	994.295	48.28	994.295	44.17	
994.585	50.83	994.585	45.22	994.585	45.5	994.585	44	994.585	48.28	994.585	45.17	
994.874	46.83	994.874	44.22	994.874	41.5	994.874	41	994.874	46.28	994.874	45.17	
995.164	43.83	995.164	46.22	995.164	51.5	995.164	48	995.164	49.28	995.164	43.17	
995.454	41.83	995.454	44.22	995.454	45.5	995.454	47	995.454	51.28	995.454	45.17	
995.744	44.83	995.744	47.22	995.744	44.5	995.744	47	995.744	43.28	995.744	44.17	
996.033	45.83	996.033	41.22	996.033	40.5	996.033	47	996.033	48.28	996.033	46.17	
996.323	45.83	996.323	49.22	996.323	48.5	996.323	48	996.323	48.28	996.323	45.17	
996.612	43.83	996.612	43.22	996.612	47.5	996.612	45	996.612	47.28	996.612	43.17	
996.902	39.83	996.902	49.22	996.902	50.5	996.902	52	996.902	44.28	996.902	45.17	
997.191	45.83	997.191	40.22	997.191	44.5	997.191	46	997.191	46.28	997.191	43.17	
997.48	44.83	997.48	41.22	997.48	46.5	997.48	42	997.48	48.28	997.48	46.17	
997.77	42.83	997.77	40.22	997.77	38.5	997.77	48	997.77	42.28	997.77	43.17	
998.059	50.83	998.059	39.22	998.059	41.5	998.059	50	998.059	48.28	998.059	47.17	
998.348	44.83	998.348	39.22	998.348	39.5	998.348	44	998.348	48.28	998.348	39.17	
998.637	39.83	998.637	40.22	998.637	43.5	998.637	43	998.637	44.28	998.637	43.17	
998.926	45.83	998.926	42.22	998.926	46.5	998.926	43	998.926	46.28	998.926	40.17	
999.215	43.83	999.215	44.22	999.215	41.5	999.215	46	999.215	43.28	999.215	42.17	
999.504	48.83	999.504	38.22	999.504	40.5	999.504	45	999.504	45.28	999.504	42.17	
999.793	41.83	999.793	41.22	999.793	42.5	999.793	48	999.793	42.28	999.793	39.17	
1000.082	53.83	1000.082	54.22	1000.082	54.5	1000.082	54	1000.082	54.28	1000.082	57.17	
1000.371	41.83	1000.371	39.22	1000.371	46.5	1000.371	44	1000.371	42.28	1000.371	45.17	
1000.66	47.83	1000.66	39.22	1000.66	41.5	1000.66	39	1000.66	40.28	1000.66	38.17	
1000.948	40.83	1000.948	42.22	1000.948	38.5	1000.948	40	1000.948	42.28	1000.948	39.17	
1001.237	39.83	1001.237	35.22	1001.237	40.5	1001.237	41	1001.237	48.28	1001.237	35.17	
1001.525	45.83	1001.525	36.22	1001.525	39.5	1001.525	42	1001.525	39.28	1001.525	40.17	
1001.814	41.83	1001.814	33.22	1001.814	39.5	1001.814	41	1001.814	41.28	1001.814	39.17	
1002.102	32.83	1002.102	36.22	1002.102	38.5	1002.102	36	1002.102	41.28	1002.102	39.17	
1002.391	40.83	1002.391	35.22	1002.391	36.5	1002.391	39	1002.391	41.28	1002.391	40.17	
1002.679	40.83	1002.679	40.22	1002.679	40.5	1002.679	45	1002.679	39.28	1002.679	41.17	
1002.968	38.83	1002.968	35.22	1002.968	37.5	1002.968	40	1002.968	40.28	1002.968	39.17	
1003.256	37.83	1003.256	40.22	1003.256	38.5	1003.256	39	1003.256	45.28	1003.256	39.17	
1003.544	35.83	1003.544	39.22	1003.544	39.5	1003.544	39	1003.544	36.28	1003.544	41.17	
1003.832	43.83	1003.832	40.22	1003.832	39.5	1003.832	44	1003.832	42.28	1003.832	40.17	
1004.12	39.83	1004.12	36.22	1004.12	33.5	1004.12	41	1004.12	36.28	1004.12	38.17	
1004.408	35.83	1004.408	38.22	1004.408	30.5	1004.408	38	1004.408	43.28	1004.408	38.17	
1004.696	32.83	1004.696	37.22	1004.696	36.5	1004.696	37	1004.696	39.28	1004.696	38.17	
1004.984	39.83	1004.984	34.22	1004.984	36.5	1004.984	42	1004.984	37.28	1004.984	36.17	
1005.272	32.83	1005.272	37.22	1005.272	36.5	1005.272	34	1005.272	37.28	1005.272	41.17	
1005.56	35.83	1005.56	34.22	1005.56	39.5	1005.56	36	1005.56	34.28	1005.56	36.17	
1005.848	34.83	1005.848	38.22	1005.848	37.5	1005.848	32	1005.848	39.28	1005.848	39.17	
1006.135	33.83	1006.135	29.22	1006.135	36.5	1006.135	34	1006.135	40.28	1006.135	37.17	
1006.423	35.83	1006.423	32.22	1006.423	36.5	1006.423	36	1006.423	39.28	1006.423	35.17	
1006.711	38.83	1006.711	37.22	1006.711	38.5	1006.711	34	1006.711	36.28	1006.711	38.17	
1006.998	32.83	1006.998	36.22	1006.998	36.5	1006.998	40	1006.998	42.28	1006.998	40.17	
1007.286	31.83	1007.286	34.22	1007.286	33.5	1007.286	33	1007.286	36.28	1007.286	36.17	
1007.573	33.83	1007.573	34.22	1007.573	39.5	1007.573	36	1007.573	36.28	1007.573	36.17	
1007.861	35.83	1007.861	37.22	1007.861	34.5	1007.861	38	1007.861	34.28	1007.861	37.17	
1008.148	33.83	1008.148	35.22	1008.148	32.5	1008.148	33	1008.148	36.28	1008.148	32.17	
1008.435	32.83	1008.435	31.22	1008.435	37.5	1008.435	36	1008.435	37.28	1008.435	37.17	
1008.722	37.83	1008.722	30.22	1008.722	34.5	1008.722	31	1008.722	39.28	1008.722	36.17	
1009.01	32.83	1009.01	30.22	1009.01	37.5	1009.01	38	1009.01	40.28	1009.01	35.17	
1009.297	32.83	1009.297	36.22	1009.297	33.5	1009.297	34	1009.297	36.28	1009.297	33.17	
1009.584	33.83	1009.584	30.22	1009.584	34.5	1009.584	37	1009.584	33.28	1009.584	34.17	
1009.871	35.83	1009.871	34.22	1009.871	35.5	1009.871	39	1009.871	34.28	1009.871	30.17	
1010.158	33.83	1010.158	27.22	1010.158	30.5	1010.158	39	1010.158	32.28	1010.158	34.17	
1010.445	31.83	1010.445	31.22	1010.445	35.5	1010.445	37	1010.445	37.28	1010.445	34.17	
1010.732	34.83	1010.732	27.22	1010.732	33.5	1010.732	33	1010.732	36.28	1010.732	35.17	
1011.018	35.83	1011.018	37.22	1011.018	40.5	1011.018	38	1011.018	38.28	1011.018	35.17	
1011.305	31.83	1011.305	28.22	1011.305	37.5	1011.305	36	1011.305	34.28	1011.305	32.17	
1011.592	36.83	1011.592	32.22	1011.592	33.5	1011.592	37	1011.592	33.28	1011.592	32.17	
1011.878	31.83	1011.878	33.22	1011.878	30.5	1011.878	34	1011.878	33.28	1011.878	32.17	
1012.165	30.83	1012.165	33.22	1012.165	29.5	1012.165	32	1012.165	34.28	1012.165	31.17	
1012.452	32.83	1012.452	28.22	1012.452	29.5	1012.452	39	1012.452	30.28	1012.452	30.17	
1012.738	32.83	1012.738	37.22	1012.738	36.5	1012.738	34	1012.738	29.28	1012.738	31.17	
1013.024	35.83	1013.024	33.22	1013.024	34.5	1013.024	32	1013.024	26.28	1013.024	33.17	
1013.311	30.83	1013.311	29.22	1013.311	38.5	1013.311	33	1013.311	34.28	1013.311	34.17	
1013.597	30.83	1013.597	27.22	1013.597	38.5	1013.597	34	1013.597	33.28	1013.597	27.17	
1013.883	31.83	1013.883	28.22	1013.883	29.5	1013.883	27	1013.883	31.28	1013.883	33.17	
1014.17	31.83	1014.17	30.22	1014.17	28.5	1014.17	33	1014.17	33.28	1014.17	30.17	
1014.456	30.83	1014.456	28.22	1014.456	29.5	1014.456	26	1014.456	30.28	1014.456	29.17	
1014.742	34.83	1014.742	31.22	1014.742	30.5	1014.742	31	1014.742	30.28	1014.742	31.17	
1015.028	36.83	1015.028	34.22	1015.028	33.5	1015.028	34	1015.028	36.28	1015.028	32.17	
1015.314	30.83	1015.314	31.22	1015.314	29.5	1015.314	34	1015.314	31.28	1015.314	30.17	
1015.6	30.83	1015.6	28.22	1015.6	34.5	1015.6	36	1015.6	34.28	1015.6	33.17	
1015.886	31.83	1015.886	28.22	1015.886	33.5	1015.886	31	1015.886	32.28	1015.886	28.17	
1016.171	30.83	1016.171	31.22	1016.171	34.5	1016.171	35	1016.171	36.28	1016.171	38.17	
1016.457	32.83	1016.457	31.22	1016.457	33.5	1016.457	32	1016.457	29.28	1016.457	32.17	
1016.743	28.83	1016.743	27.22	1016.743	31.5	1016.743	29	1016.743	30.28	1016.743	23.17	
1017.028	27.83	1017.028	32.22	1017.028	29.5	1017.028	30	1017.028	26.28	1017.028	28.17	
1017.314	25.83	1017.314	34.22	1017.314	37.5	1017.314	28	1017.314	31.28	1017.314	32.17	
1017.6	27.83	1017.6	32.22	1017.6	30.5	1017.6	33	1017.6	28.28	1017.6	31.17	
1017.885	25.83	1017.885	31.22	1017.885	28.5	1017.885	32	1017.885	30.28	1017.885	30.17	
1018.171	32.83	1018.171	27.22	1018.171	27.5	1018.171	32	1018.171	34.28	1018.171	24.17	
1018.456	27.83	1018.456	28.22	1018.456	26.5	1018.456	32	1018.456	34.28	1018.456	33.17	
1018.741	30.83	1018.741	29.22	1018.741	30.5	1018.741	30	1018.741	29.28	1018.741	32.17	
1019.026	32.83	1019.026	29.22	1019.026	34.5	1019.026	26	1019.026	29.28	1019.026	28.17	
1019.312	26.83	1019.312	26.22	1019.312	32.5	1019.312	25	1019.312	27.28	1019.312	34.17	
1019.597	30.83	1019.597	30.22	1019.597	29.5	1019.597	32	1019.597	28.28	1019.597	25.17	
