USB2G13063_1:101		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		
621.243	89.78	621.243	1099.39	621.243	1285.17	621.243	1343.61	621.243	1232.83	621.243	1243.5	
621.587	96.78	621.587	1099.39	621.587	1281.17	621.587	1324.61	621.587	1218.83	621.587	1250.5	
621.93	96.78	621.93	1107.39	621.93	1260.17	621.93	1333.61	621.93	1215.83	621.93	1248.5	
622.274	99.78	622.274	1101.39	622.274	1278.17	622.274	1322.61	622.274	1219.83	622.274	1246.5	
622.617	93.78	622.617	1110.39	622.617	1279.17	622.617	1322.61	622.617	1214.83	622.617	1225.5	
622.961	92.78	622.961	1111.39	622.961	1269.17	622.961	1319.61	622.961	1199.83	622.961	1256.5	
623.304	89.78	623.304	1091.39	623.304	1251.17	623.304	1328.61	623.304	1203.83	623.304	1248.5	
623.648	94.78	623.648	1080.39	623.648	1273.17	623.648	1298.61	623.648	1222.83	623.648	1231.5	
623.991	89.78	623.991	1102.39	623.991	1271.17	623.991	1319.61	623.991	1204.83	623.991	1244.5	
624.335	96.78	624.335	1098.39	624.335	1287.17	624.335	1328.61	624.335	1218.83	624.335	1246.5	
624.678	96.78	624.678	1084.39	624.678	1277.17	624.678	1306.61	624.678	1209.83	624.678	1232.5	
625.021	96.78	625.021	1083.39	625.021	1272.17	625.021	1306.61	625.021	1201.83	625.021	1221.5	
625.364	94.78	625.364	1078.39	625.364	1264.17	625.364	1308.61	625.364	1205.83	625.364	1249.5	
625.707	91.78	625.707	1090.39	625.707	1267.17	625.707	1306.61	625.707	1199.83	625.707	1235.5	
626.051	90.78	626.051	1075.39	626.051	1262.17	626.051	1311.61	626.051	1217.83	626.051	1238.5	
626.394	92.78	626.394	1104.39	626.394	1273.17	626.394	1299.61	626.394	1229.83	626.394	1224.5	
626.737	93.78	626.737	1078.39	626.737	1227.17	626.737	1297.61	626.737	1188.83	626.737	1246.5	
627.08	92.78	627.08	1088.39	627.08	1280.17	627.08	1318.61	627.08	1219.83	627.08	1238.5	
627.423	96.78	627.423	1090.39	627.423	1250.17	627.423	1312.61	627.423	1191.83	627.423	1227.5	
627.766	103.78	627.766	1092.39	627.766	1267.17	627.766	1310.61	627.766	1221.83	627.766	1235.5	
628.109	96.78	628.109	1088.39	628.109	1264.17	628.109	1311.61	628.109	1215.83	628.109	1245.5	
628.452	92.78	628.452	1108.39	628.452	1251.17	628.452	1318.61	628.452	1205.83	628.452	1245.5	
628.794	89.78	628.794	1090.39	628.794	1269.17	628.794	1296.61	628.794	1201.83	628.794	1224.5	
629.137	97.78	629.137	1081.39	629.137	1282.17	629.137	1315.61	629.137	1196.83	629.137	1221.5	
629.48	99.78	629.48	1082.39	629.48	1255.17	629.48	1322.61	629.48	1220.83	629.48	1241.5	
629.823	91.78	629.823	1089.39	629.823	1255.17	629.823	1313.61	629.823	1209.83	629.823	1238.5	
630.165	96.78	630.165	1091.39	630.165	1258.17	630.165	1320.61	630.165	1205.83	630.165	1204.5	
630.508	98.78	630.508	1092.39	630.508	1245.17	630.508	1304.61	630.508	1197.83	630.508	1221.5	
630.851	98.78	630.851	1080.39	630.851	1252.17	630.851	1310.61	630.851	1204.83	630.851	1226.5	
631.193	93.78	631.193	1078.39	631.193	1274.17	631.193	1312.61	631.193	1216.83	631.193	1240.5	
631.536	90.78	631.536	1111.39	631.536	1272.17	631.536	1329.61	631.536	1191.83	631.536	1225.5	
631.878	100.78	631.878	1075.39	631.878	1258.17	631.878	1303.61	631.878	1212.83	631.878	1229.5	
632.221	95.78	632.221	1086.39	632.221	1273.17	632.221	1309.61	632.221	1204.83	632.221	1235.5	
632.563	99.78	632.563	1084.39	632.563	1269.17	632.563	1308.61	632.563	1212.83	632.563	1238.5	
632.906	97.78	632.906	1098.39	632.906	1287.17	632.906	1322.61	632.906	1218.83	632.906	1232.5	
633.248	102.78	633.248	1086.39	633.248	1259.17	633.248	1301.61	633.248	1194.83	633.248	1237.5	
633.59	93.78	633.59	1095.39	633.59	1269.17	633.59	1310.61	633.59	1221.83	633.59	1217.5	
633.932	91.78	633.932	1093.39	633.932	1281.17	633.932	1298.61	633.932	1225.83	633.932	1221.5	
634.275	94.78	634.275	1082.39	634.275	1259.17	634.275	1310.61	634.275	1207.83	634.275	1220.5	
634.617	99.78	634.617	1102.39	634.617	1268.17	634.617	1327.61	634.617	1216.83	634.617	1241.5	
634.959	92.78	634.959	1090.39	634.959	1260.17	634.959	1336.61	634.959	1209.83	634.959	1223.5	
635.301	98.78	635.301	1120.39	635.301	1276.17	635.301	1318.61	635.301	1201.83	635.301	1231.5	
635.643	96.78	635.643	1098.39	635.643	1268.17	635.643	1299.61	635.643	1226.83	635.643	1228.5	
635.985	95.78	635.985	1106.39	635.985	1291.17	635.985	1316.61	635.985	1213.83	635.985	1251.5	
636.327	91.78	636.327	1118.39	636.327	1281.17	636.327	1331.61	636.327	1218.83	636.327	1242.5	
636.669	98.78	636.669	1097.39	636.669	1274.17	636.669	1313.61	636.669	1196.83	636.669	1221.5	
637.011	100.78	637.011	1097.39	637.011	1261.17	637.011	1294.61	637.011	1219.83	637.011	1235.5	
637.353	101.78	637.353	1106.39	637.353	1292.17	637.353	1326.61	637.353	1236.83	637.353	1239.5	
637.695	104.78	637.695	1108.39	637.695	1292.17	637.695	1320.61	637.695	1207.83	637.695	1254.5	
638.037	94.78	638.037	1120.39	638.037	1287.17	638.037	1320.61	638.037	1232.83	638.037	1231.5	
638.378	94.78	638.378	1099.39	638.378	1276.17	638.378	1330.61	638.378	1203.83	638.378	1249.5	
638.72	90.78	638.72	1104.39	638.72	1275.17	638.72	1321.61	638.72	1223.83	638.72	1244.5	
639.062	102.78	639.062	1100.39	639.062	1282.17	639.062	1328.61	639.062	1238.83	639.062	1255.5	
639.403	100.78	639.403	1122.39	639.403	1276.17	639.403	1319.61	639.403	1207.83	639.403	1249.5	
639.745	90.78	639.745	1098.39	639.745	1287.17	639.745	1327.61	639.745	1222.83	639.745	1239.5	
640.087	99.78	640.087	1117.39	640.087	1289.17	640.087	1327.61	640.087	1210.83	640.087	1240.5	
640.428	94.78	640.428	1106.39	640.428	1287.17	640.428	1317.61	640.428	1240.83	640.428	1250.5	
640.77	101.78	640.77	1102.39	640.77	1278.17	640.77	1330.61	640.77	1214.83	640.77	1242.5	
641.111	101.78	641.111	1108.39	641.111	1274.17	641.111	1326.61	641.111	1240.83	641.111	1264.5	
641.453	92.78	641.453	1091.39	641.453	1276.17	641.453	1331.61	641.453	1221.83	641.453	1250.5	
641.794	104.78	641.794	1114.39	641.794	1304.17	641.794	1325.61	641.794	1220.83	641.794	1250.5	
642.135	98.78	642.135	1104.39	642.135	1285.17	642.135	1321.61	642.135	1232.83	642.135	1241.5	
642.477	94.78	642.477	1095.39	642.477	1314.17	642.477	1356.61	642.477	1248.83	642.477	1240.5	
642.818	94.78	642.818	1121.39	642.818	1300.17	642.818	1315.61	642.818	1207.83	642.818	1245.5	
643.159	94.78	643.159	1108.39	643.159	1283.17	643.159	1328.61	643.159	1247.83	643.159	1265.5	
643.5	95.78	643.5	1133.39	643.5	1310.17	643.5	1350.61	643.5	1245.83	643.5	1263.5	
643.841	94.78	643.841	1118.39	643.841	1295.17	643.841	1330.61	643.841	1223.83	643.841	1242.5	
644.182	102.78	644.182	1135.39	644.182	1292.17	644.182	1336.61	644.182	1246.83	644.182	1249.5	
644.523	98.78	644.523	1118.39	644.523	1303.17	644.523	1346.61	644.523	1230.83	644.523	1256.5	
644.864	98.78	644.864	1102.39	644.864	1305.17	644.864	1331.61	644.864	1239.83	644.864	1249.5	
645.205	97.78	645.205	1111.39	645.205	1288.17	645.205	1347.61	645.205	1231.83	645.205	1253.5	
645.546	104.78	645.546	1132.39	645.546	1290.17	645.546	1338.61	645.546	1239.83	645.546	1277.5	
645.887	103.78	645.887	1107.39	645.887	1290.17	645.887	1355.61	645.887	1245.83	645.887	1262.5	
646.228	94.78	646.228	1105.39	646.228	1291.17	646.228	1344.61	646.228	1245.83	646.228	1249.5	
646.569	97.78	646.569	1104.39	646.569	1283.17	646.569	1345.61	646.569	1209.83	646.569	1239.5	
646.91	98.78	646.91	1125.39	646.91	1304.17	646.91	1327.61	646.91	1205.83	646.91	1263.5	
647.251	97.78	647.251	1113.39	647.251	1288.17	647.251	1322.61	647.251	1248.83	647.251	1275.5	
647.591	95.78	647.591	1119.39	647.591	1304.17	647.591	1357.61	647.591	1241.83	647.591	1245.5	
647.932	93.78	647.932	1108.39	647.932	1275.17	647.932	1341.61	647.932	1235.83	647.932	1243.5	
648.273	98.78	648.273	1123.39	648.273	1298.17	648.273	1322.61	648.273	1227.83	648.273	1248.5	
648.613	97.78	648.613	1124.39	648.613	1298.17	648.613	1338.61	648.613	1214.83	648.613	1258.5	
648.954	97.78	648.954	1113.39	648.954	1281.17	648.954	1336.61	648.954	1236.83	648.954	1251.5	
649.294	97.78	649.294	1127.39	649.294	1278.17	649.294	1352.61	649.294	1222.83	649.294	1270.5	
649.635	98.78	649.635	1114.39	649.635	1304.17	649.635	1336.61	649.635	1232.83	649.635	1267.5	
649.975	98.78	649.975	1130.39	649.975	1276.17	649.975	1334.61	649.975	1239.83	649.975	1250.5	
650.316	93.78	650.316	1101.39	650.316	1279.17	650.316	1333.61	650.316	1227.83	650.316	1254.5	
650.656	97.78	650.656	1107.39	650.656	1295.17	650.656	1338.61	650.656	1231.83	650.656	1255.5	
650.996	98.78	650.996	1122.39	650.996	1301.17	650.996	1332.61	650.996	1217.83	650.996	1256.5	
651.337	100.78	651.337	1112.39	651.337	1297.17	651.337	1352.61	651.337	1234.83	651.337	1239.5	
651.677	102.78	651.677	1102.39	651.677	1288.17	651.677	1335.61	651.677	1215.83	651.677	1234.5	
652.017	98.78	652.017	1112.39	652.017	1306.17	652.017	1339.61	652.017	1216.83	652.017	1241.5	
652.357	99.78	652.357	1129.39	652.357	1290.17	652.357	1344.61	652.357	1220.83	652.357	1236.5	
652.697	101.78	652.697	1116.39	652.697	1312.17	652.697	1322.61	652.697	1222.83	652.697	1241.5	
653.037	98.78	653.037	1124.39	653.037	1293.17	653.037	1322.61	653.037	1217.83	653.037	1252.5	
653.377	93.78	653.377	1118.39	653.377	1307.17	653.377	1334.61	653.377	1223.83	653.377	1248.5	
653.717	95.78	653.717	1107.39	653.717	1289.17	653.717	1316.61	653.717	1210.83	653.717	1220.5	
654.057	98.78	654.057	1106.39	654.057	1274.17	654.057	1337.61	654.057	1222.83	654.057	1249.5	
654.397	97.78	654.397	1105.39	654.397	1282.17	654.397	1320.61	654.397	1201.83	654.397	1228.5	
654.737	104.78	654.737	1112.39	654.737	1292.17	654.737	1337.61	654.737	1234.83	654.737	1244.5	
655.077	91.78	655.077	1103.39	655.077	1269.17	655.077	1323.61	655.077	1219.83	655.077	1237.5	
655.417	102.78	655.417	1084.39	655.417	1282.17	655.417	1315.61	655.417	1234.83	655.417	1228.5	
655.757	97.78	655.757	1094.39	655.757	1268.17	655.757	1305.61	655.757	1189.83	655.757	1208.5	
656.096	101.78	656.096	1121.39	656.096	1295.17	656.096	1317.61	656.096	1216.83	656.096	1207.5	
656.436	91.78	656.436	1106.39	656.436	1271.17	656.436	1298.61	656.436	1203.83	656.436	1221.5	
656.776	94.78	656.776	1093.39	656.776	1280.17	656.776	1328.61	656.776	1203.83	656.776	1210.5	
657.115	103.78	657.115	1090.39	657.115	1267.17	657.115	1316.61	657.115	1199.83	657.115	1243.5	
657.455	99.78	657.455	1107.39	657.455	1273.17	657.455	1312.61	657.455	1198.83	657.455	1215.5	
657.794	91.78	657.794	1106.39	657.794	1266.17	657.794	1290.61	657.794	1193.83	657.794	1225.5	
658.134	95.78	658.134	1098.39	658.134	1262.17	658.134	1313.61	658.134	1217.83	658.134	1216.5	
658.473	99.78	658.473	1098.39	658.473	1286.17	658.473	1284.61	658.473	1190.83	658.473	1218.5	
658.813	95.78	658.813	1112.39	658.813	1266.17	658.813	1311.61	658.813	1190.83	658.813	1202.5	
659.152	95.78	659.152	1105.39	659.152	1276.17	659.152	1285.61	659.152	1187.83	659.152	1221.5	
659.491	98.78	659.491	1113.39	659.491	1256.17	659.491	1303.61	659.491	1188.83	659.491	1190.5	
659.831	94.78	659.831	1084.39	659.831	1245.17	659.831	1305.61	659.831	1161.83	659.831	1205.5	
660.17	97.78	660.17	1061.39	660.17	1247.17	660.17	1290.61	660.17	1191.83	660.17	1197.5	
660.509	97.78	660.509	1087.39	660.509	1243.17	660.509	1296.61	660.509	1199.83	660.509	1196.5	
660.848	104.78	660.848	1080.39	660.848	1239.17	660.848	1305.61	660.848	1173.83	660.848	1191.5	
661.188	97.78	661.188	1095.39	661.188	1253.17	661.188	1315.61	661.188	1183.83	661.188	1193.5	
661.527	95.78	661.527	1082.39	661.527	1259.17	661.527	1293.61	661.527	1201.83	661.527	1206.5	
661.866	95.78	661.866	1074.39	661.866	1218.17	661.866	1259.61	661.866	1182.83	661.866	1181.5	
662.205	97.78	662.205	1073.39	662.205	1232.17	662.205	1285.61	662.205	1190.83	662.205	1195.5	
662.544	95.78	662.544	1063.39	662.544	1245.17	662.544	1263.61	662.544	1174.83	662.544	1194.5	
662.883	91.78	662.883	1082.39	662.883	1239.17	662.883	1268.61	662.883	1170.83	662.883	1199.5	
663.222	94.78	663.222	1070.39	663.222	1226.17	663.222	1265.61	663.222	1183.83	663.222	1168.5	
663.56	103.78	663.56	1079.39	663.56	1244.17	663.56	1261.61	663.56	1169.83	663.56	1182.5	
663.899	98.78	663.899	1070.39	663.899	1226.17	663.899	1281.61	663.899	1158.83	663.899	1200.5	
664.238	97.78	664.238	1074.39	664.238	1226.17	664.238	1267.61	664.238	1162.83	664.238	1170.5	
664.577	95.78	664.577	1044.39	664.577	1190.17	664.577	1228.61	664.577	1138.83	664.577	1168.5	
664.915	101.78	664.915	1047.39	664.915	1219.17	664.915	1247.61	664.915	1152.83	664.915	1182.5	
665.254	102.78	665.254	1065.39	665.254	1204.17	665.254	1267.61	665.254	1161.83	665.254	1161.5	
665.593	98.78	665.593	1059.39	665.593	1194.17	665.593	1246.61	665.593	1132.83	665.593	1174.5	
665.931	97.78	665.931	1044.39	665.931	1220.17	665.931	1257.61	665.931	1149.83	665.931	1159.5	
666.27	98.78	666.27	1048.39	666.27	1198.17	666.27	1231.61	666.27	1139.83	666.27	1152.5	
666.608	97.78	666.608	1038.39	666.608	1205.17	666.608	1235.61	666.608	1136.83	666.608	1152.5	
666.947	97.78	666.947	1036.39	666.947	1196.17	666.947	1250.61	666.947	1138.83	666.947	1152.5	
667.285	92.78	667.285	1028.39	667.285	1173.17	667.285	1222.61	667.285	1130.83	667.285	1138.5	
667.624	93.78	667.624	1035.39	667.624	1223.17	667.624	1248.61	667.624	1152.83	667.624	1158.5	
667.962	99.78	667.962	1025.39	667.962	1185.17	667.962	1222.61	667.962	1126.83	667.962	1140.5	
668.3	98.78	668.3	1051.39	668.3	1185.17	668.3	1216.61	668.3	1141.83	668.3	1140.5	
668.638	93.78	668.638	1022.39	668.638	1184.17	668.638	1221.61	668.638	1125.83	668.638	1143.5	
668.977	94.78	668.977	1021.39	668.977	1173.17	668.977	1230.61	668.977	1122.83	668.977	1126.5	
669.315	99.78	669.315	1020.39	669.315	1193.17	669.315	1225.61	669.315	1109.83	669.315	1118.5	
669.653	97.78	669.653	1029.39	669.653	1156.17	669.653	1196.61	669.653	1096.83	669.653	1111.5	
669.991	90.78	669.991	1011.39	669.991	1158.17	669.991	1226.61	669.991	1107.83	669.991	1112.5	
670.329	103.78	670.329	997.39	670.329	1161.17	670.329	1208.61	670.329	1108.83	670.329	1139.5	
670.667	89.78	670.667	1024.39	670.667	1163.17	670.667	1212.61	670.667	1096.83	670.667	1104.5	
671.005	101.78	671.005	1004.39	671.005	1158.17	671.005	1186.61	671.005	1114.83	671.005	1111.5	
671.343	97.78	671.343	999.39	671.343	1165.17	671.343	1211.61	671.343	1097.83	671.343	1089.5	
671.681	97.78	671.681	995.39	671.681	1162.17	671.681	1179.61	671.681	1080.83	671.681	1114.5	
672.019	90.78	672.019	996.39	672.019	1144.17	672.019	1179.61	672.019	1072.83	672.019	1083.5	
672.357	96.78	672.357	997.39	672.357	1140.17	672.357	1193.61	672.357	1079.83	672.357	1096.5	
672.694	96.78	672.694	988.39	672.694	1136.17	672.694	1199.61	672.694	1090.83	672.694	1090.5	
673.032	98.78	673.032	1001.39	673.032	1128.17	673.032	1156.61	673.032	1078.83	673.032	1094.5	
673.37	99.78	673.37	1007.39	673.37	1118.17	673.37	1166.61	673.37	1071.83	673.37	1108.5	
673.708	99.78	673.708	997.39	673.708	1120.17	673.708	1178.61	673.708	1063.83	673.708	1094.5	
674.045	93.78	674.045	992.39	674.045	1122.17	674.045	1164.61	674.045	1073.83	674.045	1076.5	
674.383	98.78	674.383	984.39	674.383	1133.17	674.383	1171.61	674.383	1074.83	674.383	1074.5	
674.72	95.78	674.72	961.39	674.72	1120.17	674.72	1165.61	674.72	1071.83	674.72	1077.5	
675.058	96.78	675.058	969.39	675.058	1108.17	675.058	1166.61	675.058	1042.83	675.058	1094.5	
675.395	98.78	675.395	958.39	675.395	1110.17	675.395	1168.61	675.395	1057.83	675.395	1078.5	
675.733	99.78	675.733	971.39	675.733	1117.17	675.733	1147.61	675.733	1057.83	675.733	1076.5	
676.07	97.78	676.07	943.39	676.07	1103.17	676.07	1135.61	676.07	1049.83	676.07	1076.5	
676.407	100.78	676.407	967.39	676.407	1110.17	676.407	1141.61	676.407	1062.83	676.407	1065.5	
676.745	96.78	676.745	969.39	676.745	1125.17	676.745	1140.61	676.745	1039.83	676.745	1055.5	
677.082	100.78	677.082	969.39	677.082	1105.17	677.082	1141.61	677.082	1044.83	677.082	1061.5	
677.419	95.78	677.419	954.39	677.419	1109.17	677.419	1116.61	677.419	1053.83	677.419	1042.5	
677.756	102.78	677.756	948.39	677.756	1100.17	677.756	1134.61	677.756	1043.83	677.756	1048.5	
678.094	95.78	678.094	956.39	678.094	1091.17	678.094	1132.61	678.094	1051.83	678.094	1068.5	
678.431	97.78	678.431	957.39	678.431	1100.17	678.431	1125.61	678.431	1029.83	678.431	1043.5	
678.768	97.78	678.768	941.39	678.768	1092.17	678.768	1122.61	678.768	1033.83	678.768	1049.5	
679.105	100.78	679.105	938.39	679.105	1081.17	679.105	1130.61	679.105	1038.83	679.105	1040.5	
679.442	96.78	679.442	937.39	679.442	1077.17	679.442	1122.61	679.442	1006.83	679.442	1026.5	
679.779	99.78	679.779	931.39	679.779	1082.17	679.779	1102.61	679.779	1030.83	679.779	1021.5	
680.116	102.78	680.116	936.39	680.116	1077.17	680.116	1102.61	680.116	1015.83	680.116	1031.5	
680.452	99.78	680.452	929.39	680.452	1051.17	680.452	1105.61	680.452	1013.83	680.452	1035.5	
680.789	102.78	680.789	931.39	680.789	1062.17	680.789	1108.61	680.789	1013.83	680.789	1021.5	
681.126	103.78	681.126	919.39	681.126	1055.17	681.126	1112.61	681.126	1017.83	681.126	1027.5	
681.463	101.78	681.463	936.39	681.463	1080.17	681.463	1117.61	681.463	1016.83	681.463	1019.5	
681.799	93.78	681.799	939.39	681.799	1063.17	681.799	1105.61	681.799	998.83	681.799	1026.5	
682.136	99.78	682.136	920.39	682.136	1065.17	682.136	1093.61	682.136	1004.83	682.136	1022.5	
682.473	98.78	682.473	921.39	682.473	1062.17	682.473	1107.61	682.473	1020.83	682.473	1026.5	
682.809	103.78	682.809	911.39	682.809	1051.17	682.809	1091.61	682.809	1007.83	682.809	1014.5	
683.146	102.78	683.146	915.39	683.146	1055.17	683.146	1078.61	683.146	1000.83	683.146	1019.5	
683.482	105.78	683.482	905.39	683.482	1072.17	683.482	1094.61	683.482	983.83	683.482	1018.5	
683.819	103.78	683.819	900.39	683.819	1045.17	683.819	1087.61	683.819	985.83	683.819	998.5	
684.155	100.78	684.155	909.39	684.155	1063.17	684.155	1092.61	684.155	982.83	684.155	999.5	
684.491	102.78	684.491	915.39	684.491	1043.17	684.491	1059.61	684.491	981.83	684.491	999.5	
684.828	102.78	684.828	906.39	684.828	1045.17	684.828	1077.61	684.828	994.83	684.828	1007.5	
685.164	102.78	685.164	895.39	685.164	1034.17	685.164	1069.61	685.164	979.83	685.164	1001.5	
685.5	103.78	685.5	902.39	685.5	1043.17	685.5	1070.61	685.5	974.83	685.5	1010.5	
685.837	103.78	685.837	922.39	685.837	1036.17	685.837	1089.61	685.837	971.83	685.837	1004.5	
686.173	103.78	686.173	915.39	686.173	1028.17	686.173	1067.61	686.173	965.83	686.173	993.5	
686.509	103.78	686.509	907.39	686.509	1022.17	686.509	1074.61	686.509	980.83	686.509	1000.5	
686.845	111.78	686.845	891.39	686.845	1042.17	686.845	1069.61	686.845	994.83	686.845	994.5	
687.181	105.78	687.181	890.39	687.181	1035.17	687.181	1061.61	687.181	958.83	687.181	994.5	
687.517	98.78	687.517	885.39	687.517	1032.17	687.517	1063.61	687.517	977.83	687.517	982.5	
687.853	105.78	687.853	874.39	687.853	1025.17	687.853	1074.61	687.853	972.83	687.853	988.5	
688.189	106.78	688.189	894.39	688.189	1022.17	688.189	1052.61	688.189	960.83	688.189	993.5	
688.525	100.78	688.525	882.39	688.525	1033.17	688.525	1047.61	688.525	970.83	688.525	981.5	
688.861	109.78	688.861	883.39	688.861	1032.17	688.861	1046.61	688.861	960.83	688.861	992.5	
689.196	113.78	689.196	885.39	689.196	1016.17	689.196	1044.61	689.196	978.83	689.196	978.5	
689.532	110.78	689.532	891.39	689.532	1029.17	689.532	1047.61	689.532	972.83	689.532	981.5	
689.868	102.78	689.868	895.39	689.868	1011.17	689.868	1045.61	689.868	957.83	689.868	986.5	
690.204	110.78	690.204	895.39	690.204	1015.17	690.204	1049.61	690.204	937.83	690.204	993.5	
690.539	110.78	690.539	892.39	690.539	1009.17	690.539	1056.61	690.539	955.83	690.539	986.5	
690.875	110.78	690.875	871.39	690.875	1020.17	690.875	1034.61	690.875	965.83	690.875	969.5	
691.21	104.78	691.21	883.39	691.21	1007.17	691.21	1022.61	691.21	967.83	691.21	991.5	
691.546	105.78	691.546	884.39	691.546	1015.17	691.546	1044.61	691.546	954.83	691.546	982.5	
691.881	106.78	691.881	868.39	691.881	1014.17	691.881	1038.61	691.881	955.83	691.881	975.5	
692.217	114.78	692.217	890.39	692.217	1015.17	692.217	1047.61	692.217	960.83	692.217	972.5	
692.552	111.78	692.552	881.39	692.552	1024.17	692.552	1038.61	692.552	968.83	692.552	974.5	
692.888	108.78	692.888	864.39	692.888	1000.17	692.888	1031.61	692.888	962.83	692.888	988.5	
693.223	106.78	693.223	883.39	693.223	1013.17	693.223	1045.61	693.223	977.83	693.223	976.5	
693.558	116.78	693.558	870.39	693.558	1024.17	693.558	1045.61	693.558	937.83	693.558	968.5	
693.893	109.78	693.893	886.39	693.893	1016.17	693.893	1035.61	693.893	939.83	693.893	995.5	
694.229	111.78	694.229	872.39	694.229	987.17	694.229	1042.61	694.229	935.83	694.229	984.5	
694.564	110.78	694.564	879.39	694.564	999.17	694.564	1048.61	694.564	964.83	694.564	975.5	
694.899	118.78	694.899	870.39	694.899	1005.17	694.899	1037.61	694.899	938.83	694.899	979.5	
695.234	103.78	695.234	876.39	695.234	1000.17	695.234	1006.61	695.234	962.83	695.234	966.5	
